170744	"Matteservice A/S"	""	"Postboks 2951"	3103	"Henning TangÜrd"	"DT"	        
170745	"Johan Lind"	"ùya"	""	8650	"Johan Lind"	""	        
170746	"Tõnsberg Dekksenter"	"MÜkevn. 2a"	""	3101	""	"APK"	        
170747	"Sõgne Hytteservice Sõgne Hytteutstyr"	"Try"	""	4640	""	"THPKF"	        
170748	"K & A Raaen Vegger og Gulvservice"	"Lyngvn. 28"	""	3600	""	"TK"	19950428
170749	"Ryfylket Regnskapsservice"	""	""	4100	""	"TKF"	        
170737	"Velle Industri AS"	"Kaigt. 3"	"Postboks 2055"	3103	"Jan Tõnnessen"	"PT"	19951130
170750	"Norsk Maskin og Verktõygruppe A/S"	"Jarlsõv. 40"	"P.b. 10"	3108	"Anne Marie S. Johannesen"	""	19950123
170751	"Midthaug Brõdrene AS"	""	""	6453	"Otto Midthaug"	"E"	19951009
170752	"VÜle Finasenter"	"Svinevold"	""	3178	"Ellen Hegg"	"DT"	        
170753	"Oras Telemark A/S"	"Grõnlikroken 5 Kjõrbekk"	""	3735	"Gunnar Lõken"	"TK"	19950228
170754	"Legra Industrier A/S"	""	""	7105	"Kristoffer Askim"	"DP"	        
170755	"Berge Jakob Plastindustri AS"	"Aarheimsvegen 35"	"Postboks 21"	6880	"Odd Henrik Berge"	"EP"	19960105
170756	"N I T Norsk Informasjonsteknologi A/S"	"Alkeveien 14"	"Postboks 2100"	9014	"Tor Bosch"	"APKFT"	19950113
170757	"Sigmund Eriksen Trykkeri A/S"	""	"Postboks 81"	8801	"Eriksen"	""	        
170758	"Norske Backer A/S"	"Industrivn. 19"	"Postboks 203"	2201	"Markedsansv. Kenneth Judin"	"P"	        
170759	"Sõrum Mek. Verksted"	"Sõndre Sõrum GÜrd"	""	3178	"Lars Sõrum"	"DP"	19950914
170760	"Eltek A/S Hovedkontor"	"GrÜterudvn. 8"	"Pb. 1500"	3007	"Alain Angelil"	"PXT"	19951121
170761	"Fina Olje & Brensel"	"Oppsahl"	""	3178	"Inger-Lise og Kjell Jensen"	""	        
170762	"Kvam Odd Transport"	"Hulkavn. 33"	""	3738	"Odd Kvam"	"TK"	19950915
170763	"Biltransport"	""	""	9310	"Jan Pedersen"	""	        
170764	"Hermod Sëther og Kari Stõland"	"Munkegt. 27"	""	7011	"Hermod Sëther"	"K"	        
170765	"Svein Gulbrandsen A/S"	"Solvn. 50"	""	3100	"Svein Gulbrandsen"	"PKFT"	        
170766	"Nor-Cargo A/S Tromsõ"	""	"Postboks 1053 Breivika"	9001	"Kristoffersen"	"T"	19951012
170767	"Scandinavian Data Corporation A/S"	"Waldemar Thranesgt. 77"	"Boks 9819 ILA"	132	"Oskarsen"	"DAIE"	19950316
170768	"CMP Kontor og Miljõ A/S"	"Nordslettvn. 2"	"Postboks 5702 Fossegrena"	7002	"Meland"	"TKF"	        
170770	"Sandberg Nic B. AS"	"Pottemakervn. 2"	""	954	"Johnsen"	"P"	19951130
170771	"Pedersen & Hadland"	"Skadeberg"	""	4370	""	"H"	        
170772	"Kautokeino Bygdetun"	"Boaronijarga"	""	9520	"Alf Isak Keskitalo"	"T"	        
170773	"TK Automater"	"Skaanevn. 20"	"Postboks 20"	3180	"Jan og Tove Kilen"	"T"	19951121
170774	"Fjell's Spesialvaskeri"	"BarkÜkervn. 85"	""	3157	"Dagmar Fjell"	"HT"	19951025
170775	"A/S Her er det"	"Paletten"	""	3155	"Britt Sande Larsen - Karin Jõn"	""	        
170776	"Karlsen & Sõnner"	""	""	3940	"Terje Wold"	""	        
170777	"Agder Sprinkler"	"Neset 4"	"Postboks 1505 Myrene"	4800	"Kjell-Tore Andersen Dagl.Led."	"PTK"	19950727
170778	"Bodõ Spesialtrykk"	"Reinslettvn. 9"	""	8001	"Jens Nicolaisen"	""	        
170779	"Tingstad A/S"	"StÜlfjëra 17   (0975)"	"Postboks 83, Kalbakken"	902	"Kjell Skog"	"DAIEKFT"	19951025
170780	"Walter Bilutleie"	"Vintervn. 2"	""	9300	"Walter Winter"	""	        
170781	"Leknes Regnskap A/S"	"Granlivn. 23"	""	8370	"A. Larsen"	"T"	        
170782	"Teigen Trykk"	"VÜlegt. 2"	""	3112	"ùyvind Teigen"	"T"	19951214
170783	"Vestfold Innredning AS"	"Gamle Ravei 93"	""	3270	"Per Helge Berg"	"DPHT"	19950807
170784	"Harald MykjÜland"	"Knarrvikstoppen 34"	""	4637	"Harald MykjÜland"	"TH"	        
170785	"Sandnesship A/S"	"Foged Falchsv. 16"	"Postboks 310"	8801	"Mentzoni"	"S"	        
170786	"Polar Plast og Papirindustri A/S"	"Innherredsvn. 57"	""	7043	"Melstadsvik"	""	        
170787	"Skarpnes Rõr A/S"	""	""	4875	"Dir. Jens Tveite"	"E"	        
170788	"Norsk Sangservice"	"Formovn."	""	3340	"Solveig Formo Eriksen"	"T"	        
170789	"Ragnar Davidsen Eftf. A/S"	""	"Storgt. 19"	3190	"Bjõrn Tõnnesen"	""	        
170790	"Oscar Eriksen & Sõnner"	"Storgt. 35"	""	3191	"Oscar Eriksen"	""	        
170791	"Vestfold Rengjõringsselskap A/S"	"Smidsrõdv. 6"	""	3100	"Jõrgen Munk"	""	        
170792	"Sulesund Bygg & Montasje"	"Frydenbergv. 41"	""	3160	"Jarle Sulesund"	"PHTF"	        
170793	"Miljõenergi"	"Rosenkransgate 75"	""	3018	"Bjõrn Christiansen"	"IKT"	        
170794	"Jõrn-Erik Eriksen"	"Lillev. 4"	""	3124	"Jõrn-Erik Eriksen"	"TK"	        
170795	"Rolv A. Bye Eftf"	"Rebbansbakken 8"	""	3018	""	""	        
170796	"Bygg-Team A/S"	"Nordmov. 85"	""	8530	"Svein Roaldsen"	"DHT"	        
170797	"Pearson Roger Stil Design A/S"	"HÜland ùst IndustriomrÜde"	"Postboks 435"	4341	"Lonsdale"	"HP"	19951207
170798	"Glassrõnning A/S"	"Smidsrõdvn. 45"	""	3101	""	""	        
170799	"Gunn's Klinikk"	"Minsaasplass"	"Postboks 5"	7650	"Gunn Roel"	"T"	        
170800	"Thor Engell"	"Strandgt."	""	3340	""	""	        
170801	"MAXBO Backer"	"Strandgt. 78"	""	6500	"Lars Backer"	"T"	19950720
170802	"Industrisikring A/S"	"Persveien 32"	"Postboks 27 ùkern"	511	"Bjõrn M. Clausson"	"DAIE"	19950403
170803	"Luth Data A/S"	"Bisk. J. Nilssõnsgt. 5b"	""	659	"Arne Henrik Nilsen"	""	        
170804	"New Trend Data A/S"	"Narverõdvn. 71"	""	3101	"Sëter"	""	        
170805	"R. Myreng Agentur"	"Kilia"	""	9438	"Randor J. Myreng"	""	        
170806	"Norengros - P.P. Papir A/S"	"Rosenlundvn. 6"	"Postboks 1013"	2600	"Per Pedersen"	"DE"	19951025
170807	"Vip-Clinique MED-EQ A/S"	"Vallõvn. 80"	"Postboks 65"	3150	"Gjeldstad"	""	19950124
170808	"O R A S"	"Uelandsgt. 85"	"Postboks 3357 Sagene"	405	"Fjellheim"	""	19951116
170809	"A/S Trõnderhus"	""	""	7060	"Iver Solum"	""	        
170810	"Fix Frisõrsalong"	"Flata 15"	""	3025	"Alma Andersen"	"HKT"	        
170811	"Olfrid Aud Mork"	"Mjelvehagen 12"	""	6450	"Olfrid Aud Mork"	"H"	19950403
170812	"Delfi Data A/S"	"Sandslimarka 55"	"Postboks 72"	5049	"Bjarne Salhus"	"PT"	19950119
170813	"Fotomagasinet A/S"	"Bragernes torg 8"	"Postboks 1040"	3000	"Svein Helurd"	""	        
170814	"CC Bildesenter A/S"	"Tomtegt. 36"	"Postboks 526"	3002	"Frank Tolpinrud"	""	        
170815	"Scan Secure A/S"	"Austadv. 50"	""	3034	"Sigurd Finnerud"	""	        
170816	"LùFI"	"Nymoens torg 16"	"Postboks 64"	3601	"J.A. Firing"	""	        
170817	"Miljõcomfort A/S"	""	""	7078	"Geir Sëter - Dagfinn Eriksen"	"HKFT"	        
170818	"Tonheim Foto & Rammer"	"Pettersvollen 3"	""	3000	"Tonheim"	"DH"	        
170819	"Fotorammesenteret A/S"	"Dronningensgt. 11"	""	3200	"Arild Aasland"	""	        
170820	"Reklame, Trykk & Premieservice"	"Storgt. 53"	"Postboks 1036"	3194	"Leif Hast"	""	19951204
170821	"Bogstadvn. Foto, avd. Gulskogen Motofoto A/S"	"Prof Smiths allÇ 56 (3048)"	"P.B 4082"	3002	"Arild Bakken"	"TKD"	19950818
170822	"Elektronikk og Lydteknikk A/S"	""	"Postboks 4006"	3002	"Flemming Wagner"	"AI"	        
170823	"SAFEX-IWE A/S"	"Prof. Birkelandsvei 27"	"Postboks 110 Leirdal"	1009	"Per Finn Hverven"	"DEASA"	19950814
170824	"Bio Clean"	"Wetlesensv. 13"	""	681	"Hans Petter Fagernes"	""	        
170825	"Kvissel Skipsradio A/S"	"Apotekergt. 10"	"Postboks 487"	6001	"Arne Kvissel"	""	        
170826	"Skulstad Elmek A/S"	"Wernersholmv. 31"	""	5043	"Roald Skulstad"	""	19950308
170827	"Datec Data Technology A/S"	"SyretÜrnet 24, 3048 Drammen"	"Postboks 4114 Gulskogen"	3002	"Anne Vadseth"	"DITK"	19950425
170828	"A/S Skinnboden"	"Prof. Smiths alle 62"	""	3000	"Larsen"	"IHKFT"	        
170829	"Kari's Ferdiggjõring"	"Landhjem"	""	3270	"Kari Hauan"	""	        
170830	"Bentes Hudpleie"	"Kongsbakken 6"	""	3183	""	""	        
170831	"Skiltprodusenten AS"	"Vallõy"	""	3150	""	""	19951017
170832	"Stevid Elektro A/S"	"Kjellandsgt. 12"	"Postboks 781"	3196	"HeigÜrd"	"PT"	19950208
170833	"Elkonor"	"Bromsv. 9"	""	3183	"Grytnes"	"AIHKT"	19951126
170834	"Areol Innredninger A/S"	"Koppermoen IndustriomrÜde"	"Postboks 86"	2032	"Knut Jensen"	""	        
170835	"Trehus A/S"	""	""	3358	"Kristian Vidvei"	""	        
170836	"Ian Robert Whinnett"	"Hammerõs vn. 3b"	""	3060	"Ian Robert Whinnett"	"HF"	        
170837	"Tvedestrand Vandrehjem"	""	""	4909	"Lars Evert Wilhelmson"	""	19950824
170838	"West Sound"	"Torggt. 32"	""	3191	"Oddvar Stensrud"	"DKT"	        
170839	"Betong Consult A/S"	"Finnhvalveien 9"	""	9100	"Rognli"	""	19951215
170840	"Drammens Begravelsesbureau A/S"	"Tollbugt. 25"	"Postboks 2118"	3003	"Knut Erik Skinnemoen"	""	        
170841	"Blomsterstua"	"Nordre Torv. 5"	""	3500	"Inger-Lise Mosengen"	"D"	19950727
170842	"Panguard A/S"	""	"Postboks 14 èmodt"	3170	"Per Jõrgensen"	"HTK"	19950522
170843	"Corralu Montasje"	"Werp"	""	3330	"Fred Corralu"	"APHIT"	        
170844	"Knut Erik Fossum Bilutstyr"	"Sansvërvn. 9"	""	3600	"Terje Fossum"	""	19950207
170845	"Atle Olsen"	""	""	8475	"Atle Olsen"	""	        
170846	"Kvikk Varetransport"	"BruÜsen"	""	3173	"Holsëther"	""	        
170847	"Berg BegravelsesbyrÜ"	"Stabellsgt. 6"	"Postboks 288"	3500	"Hans Narve Berg"	"KFT"	        
170848	"Lunner BegravelsesbyrÜ"	""	""	2730	""	"KFT"	        
170849	"Kjõndal BegravelsesbyrÜ"	"Lõvtun"	""	3280	""	""	        
170850	"Anlegg og Utemiljõ A/S"	"Bjõrkmyr"	""	7036	"Arvid Ekle"	""	19951019
170851	"Mosvangen Parkhotell"	"Henrik Ibsensgt. 21"	""	4021	"Ole Hellebust"	"T"	        
170852	"BÜsum Boring AS"	""	""	3535	"Trond BÜsum"	"PT"	19951217
170853	"Randis Naturprodukter"	"Kleivene 116a"	""	3041	"Randi Otnein"	"E"	19951214
170854	"Hurum Helios"	"Holtebrekk"	""	3490	"Anne Kari Martinsen"	""	        
170855	"Reidar's Malerservice"	"Ormeletvn. 151"	""	3145	"Reidar Gregersen"	""	19950420
170856	"Selinas"	"Embretsfoss"	"Postboks 10"	3340	"Vannstad"	""	        
170857	"Horgen & Bjõrlow"	"Tornevn. 16"	"Postboks 88"	3320	"Jonny Horgen"	""	        
170858	"SGS Norge A/S"	"MÜgerõv.162"	"Postboks 917 Sentrum"	104	"Ek"	"STF"	        
170859	"Vedlikeholdssenteret"	"ù. Haslevn. 11"	""	3201	"Tore Adler Johannessen"	""	        
170860	"Hurum Hagesenter"	"Rokkestad"	""	3490	"Ole Martin Woll"	"DP"	        
170861	"Hansen Oseas A/S"	""	""	4563	"Hr. Tõnnesen"	"DH"	        
170862	"Hansen & Hansen as"	"Fjellhõyvn. 33"	""	3500	"Enok Hansen"	"DH"	        
170863	"GrÅnerlõkka Trykk & Kopisenter"	"Sannergt. 24"	""	557	"Hangord"	""	        
170864	"Blomstermakeriet"	"Strõmsõ torg 7"	""	3044	"Knut Hermansen"	""	19951017
170865	"ùkonsult A/S"	"Otto Sverdrupsvei. 1"	""	7700	"Granlund"	"TK"	        
170866	"Image Reklame"	"Brugt. 56"	""	2300	"Larsen"	"HPKFT"	        
170867	"Saxlund A/S"	""	""	4994	"Torfinn Bakkeli Adm. Dir"	"P"	19950915
170868	"Svendsens Glass-Service A/S"	"Brobekkvn. 104"	"Postboks 102 Rislõkka"	516	"Tor A. Svendsen"	"TK"	19950502
170869	"Total Entreprenõren as"	"Linnegrõvan"	""	4940	"Jan Dalen"	""	        
170870	"Total Miljõmaskiner A/S"	"Kartheia 5"	"Postboks 5075 Slettheia"	4602	"KÜre Kronborg"	"IE"	        
170871	"Steel Guitar Senter"	""	"Postboks 57"	6222	"Arild Kvenseth"	"IPXT"	19960104
170872	"Skager UV-Service"	"Geiteryggvn. 43"	""	3700	"Thor Ellefsen"	""	        
170873	"Svendsen Import"	"Havglõttvn. 12"	""	4890	"Sigrid Svendsen"	"DIKT"	        
170874	"Fr. Ramberg & Sõnner"	"Parkvn. 46"	"Postboks 2"	8451	"Gunnar Ramberg"	"HP"	19950221
170875	"Septikservice A/S"	"Korvettvn. 57"	""	4624	"MÜlfrid Holskog"	"HKFT"	19950329
170876	"Norsk Analyse A/S"	"Spelhaugen 18"	""	5033	"Lambrekt"	"TK"	        
170877	"Norsk Analyse A/S"	"Narverudvn. 57"	"Postboks 40"	3113	"Ivar Olsen"	"K T"	        
170878	"Solheim og Follestad A/S"	"Lõnnevn. 3"	""	3472	"Anders Solheim"	""	        
170879	"Skagestad Regnskap"	"Lindevn. 59"	""	4500	"Alma Heimtun Skagestad"	""	        
170880	"Byggprosjekt A/S"	"Granvn. 5"	""	3440	"John Guttersrud"	"HKFT"	        
170881	"Skager Verneservice AS"	"Storgt. 21"	""	3923	"Helge Waskaas"	"DET"	19951207
170882	"Star Print"	"Lyngvn. 27 (3930)"	"Postboks 653"	3903	"Anne-Kari Solstad Hansen"	"DEPI"	19950523
170883	"Nils Terje Tronstad"	"Liljevn. 7"	""	4645	"Nils Terje Tronstad"	""	        
170884	"Helge Loftum"	"Rav. 466"	""	3201	"Helge Loftum"	"HT"	        
170885	"Svein's Hobby"	""	"Postboks 242"	3001	"Svein Frydenlund"	""	        
170886	"Standard Marine A/S"	"John G. Mattesonsvei 4"	"Postboks 56 Oppsal"	619	"Dagfinn Berg"	"APIXKS"	        
170887	"Videotronic A/S"	"Kilengt. 20"	""	3100	"Heidi Lyngby"	"HKFT"	        
170888	"Strandbergs Stenindustri"	"Skansen 2"	""	4610	"Jan Erik Strandberg"	""	        
170889	"Thingstad Trelast as"	"Flodmyrvn. 17"	""	3945	"Helge Thingstad"	"AE"	        
170890	"A/S Hydranor"	"Withsgt. 11"	""	3600	"Jarnës"	""	        
170891	"Knut O. Flaaum A/S"	"Slaggvn. 3"	""	3000	""	""	        
170892	"Skagerak Data a.s."	"Strandgt. 13"	"Postboks 101"	4951	"Astri Pedersen"	""	        
170893	"Sylvsmia Trygve Rysstad"	"Setesdal"	""	4692	"Alfred Rustad"	"HPKFT"	        
170894	"Sërsland's Regnskapsservice"	"Setrealleen 1"	""	3670	"Arne Geir Sërsland"	"TK"	        
170895	"M. Solem Regnskap"	"Grimestad"	""	4534	"Solem"	"KFT"	        
170896	"Stokkerud HÜvard"	"Spikkestadvn. 108"	""	3430	"HÜvard Stokkerud"	"HPKT"	19950623
170897	"Sõgne BÜt & Motorservice"	"Linnegrõvan 31"	""	4640	"Lindblom"	"HTFN"	        
170898	"Scanvest Olivetti A/S"	"Magnus Barfodsv. 9b"	"Postboks 4104 KongsgÜrd"	4602	"Lars Magne Wiik"	""	        
170899	"Henry's Gjerdefabrikk og Sveiseverksted"	"Holtanveien"	""	3201	"Henry Hansen"	"P"	19951122
170900	"Ola Lien Skoreparasjoner"	""	""	3560	"Ola Lien"	""	        
170901	"Sten's Bussreiser"	"Solfallsv. 37"	""	3748	"Sten O. Bakkene"	""	19951220
170902	"Bed & Breakfast Egersund"	"Elvegaten 10"	""	4370	"Hanna Gudmundson"	""	        
170903	"Nilssen Odd E AS"	"Grõnnlikroken 7"	""	3701	""	"ET"	19950112
170904	"Neset Camping *** NAF"	""	""	4680	"Olav Neset"	""	        
170905	"Butikk Design A/S"	"Torridalsv. 1"	""	4630	"Erling Jensen"	""	19950119
170906	"Nor Form A/S"	""	""	3860	"Oddmund HolÜs"	"PT"	        
170907	"Hisõy Elektro Gjetmundsen"	"Skibberhei 9"	""	4817	"Peder J. Gjetmundsen"	""	        
170908	"Odin's Service"	"Barstõlvn. 25"	""	4643	"Oddbjõrn Granden"	"P"	        
170909	"Oddernes Gartneri og Planteskole"	"ùstervn. 59"	""	4631	"Hr. Rõsta"	"TKD"	        
170910	"Nobet A/S Norsk Betongtrapp"	""	""	3740	"Hans Edvard"	"EP"	19951004
170911	"Stone Computing"	"Skrukkerõdtoppen 19"	""	3901	"Hans-Tore Stõen"	"TK"	19950801
170912	"Frydenlunds Elektriske A/S"	"Kjerrheia 30"	""	4621	"Knut Frydenlund"	""	        
170913	"Nor-Ant-Corr A/S"	"Sommerfrydv. 25"	""	3014	"Thore Nybakk"	""	        
170914	"Vollen Mõbel"	"Krokvn. 2"	""	3470	"Torstein LõvÜs"	"P"	19960103
170915	"Bedriftstilbud AS"	"Geelmuydensgt. 3A"	"Postboks 844 Holtan"	3196	"Herbjõrn Haugen"	"DI"	19951217
170916	"Fristads AS"	""	""	3890	"Disponent Tore Damberg"	"DAIEXP"	19951030
170917	"Stõren Hunde og Kattepensjonat"	""	""	7090	"Gro GÅnther"	"T"	        
170918	"Bokfõringsservice A/S"	"Vognhallvn. 2"	"Postboks 3173"	7023	"Sandõ"	"TK"	        
170919	"Kopi Partner"	"Pir-Senteret"	"Postboks 54"	7010	"Trond Sõrtõmme"	"T"	        
170920	"Raychem AS"	"TrollÜsvn. 36"	"Postboks 31"	1414	"Andreas Dahl"	""	19951120
170921	"Vinje Sag og Hõvleri"	""	""	3890	"Knut H. Buõen"	""	        
170922	"Vollan Naturkost A/S"	"Sentrumsvn. 63"	""	4700	"Bjarne Osmundsen"	"DE"	19950410
170923	"Sõftestad Interiõr"	"Kr. IV gt. 12"	"Postboks 2043 Posebyen"	4602	"Elin Sõftestad"	""	        
170924	"Nano-Data A/S"	"Ulefossvn. 40"	""	3701	"Erlend Viddal"	"AI"	        
170925	"Lyngaas Typografi og Offset"	"LõvjomÜs"	""	4820	"Berthold Drehsen Lyngaas"	""	        
170926	"Hõydalsmo Regnskapskontor A/S"	""	""	3860	"Hans Olav Omtvedt"	""	        
170927	"Revisjonsfirma Rolf Larsen AS"	"Ytre Strandvei 6"	"P.b. 238"	3771	"Gisle Sindum"	""	19951129
170928	"Nansen Produkter A/S"	"Ubergsmoen"	""	4930	"Hr. Hagane"	"P"	        
170929	"Brõdrene Nygaard"	"Spangereidvn. 1"	""	4520	"Terje NygÜrd"	"DHT"	        
170930	"HÜkon Ljosland Bilforretning A/S"	"KongsgÜrdmoen"	""	3600	"Harald Ljosland"	"KFT"	        
170931	"Pors Gjedefabrikk Sveise og Mek. verksted"	"Skippergt. 6"	""	3901	""	""	19950616
170932	"Brõdrene Langemyr A/S"	""	"Postboks 229"	4891	""	""	        
170933	"Andreassen Regnskap A/S"	"Stintevn. 7"	""	4800	"Jensen"	"T"	        
170934	"Bernt J. Nilssen A/S"	"Signalvn. 8"	""	3701	"Halvor Berg Hansen"	""	        
170935	"Asfaltdekker"	""	""	3692	"Larsen"	""	        
170936	"Ekra Asbjõrn"	"Nygt. 5"	""	4800	"Asbjõrn Ekra"	""	19950123
170937	"Elektro Felt"	""	"Postboks 6528 HÜnes Sente"	4602	"Jostein Sakkestad"	""	        
170938	"Egil Solberg"	"Skibvikv."	""	4815	"Egil Solberg"	""	        
170939	"Kongsberg FlyttebyrÜ"	"Sakkerhusvn. 10"	""	3600	"Arne Omdalen"	""	19960103
170940	"Vennesla Regnskapskontor A/S"	""	""	4700	"Oddgeir Wersland"	"TK"	19950228
170941	"Vest Telemark Regnskapsservice AS"	""	"Postboks 68"	3880	"Disponent Sigvart Asle Lie"	"T"	19951130
170942	"Norske Flytebrygger A/S"	"Industrivn. III nr. 7 Stoa"	""	4800	"Carl Johan Dalen"	"DPTF"	19950313
170943	"Kristiansand Flaggfabrikk AS"	"Vindmõllegangen 16"	"Postboks 1053"	4602	"Harald DÜsnes"	"TKP"	19951203
170944	"Olav Eigeland"	""	"Postboks 35"	4790	"Olav Eigeland"	"T"	        
170945	"Aktiv Reklame Oslo Nord"	"Nedre Rommen 3b"	""	988	"Ludvik Arnfinnsen, Per RÜlm"	"DHPKFT"	19951120
170946	"SjÜfjell Translatõr og RegnskapsbyrÜ"	"Broene 1"	"Postboks 705 Hjellen"	3703	"Beate SjÜfjell-Hansen"	"K"	        
170947	"Landskapsentreprenõrene A/S"	"SkibÜsen 26c"	""	4636	"Erik Johnsen"	""	19950202
170948	"Jensen KÜre"	""	"Lõddestõl"	4880	"KÜre Jensen"	"PH"	        
170949	"Wasa - Finans avd. Handelsfinans"	"HillevÜg"	"Postboks 1060"	4004	"Stein Morten Bjelland"	""	        
170950	"Merkantil A/S"	"Lillesandvn. 50"	""	4890	"Hr. Trondal"	""	        
170951	"Bygland Regnskapslag"	""	""	4681	"Siri Aamli"	""	        
170952	"Mobilfrisõren"	"VigvollÜsen 8"	""	4635	"Marianne Ottesen"	""	        
170953	"Autovern Montasje A/S"	"Brattbakken 10"	""	4580	"Terje StÜlesen"	"TH"	        
170954	"Lux"	"Osebergv. 1"	""	3960	""	""	19951013
170955	"JonsÜs Maskin Lag"	""	"HoltsÜs"	3812	"John E. JonsÜs"	""	        
170956	"Jon Sommerland"	"Artellerivolden 43"	""	4616	"Jon Sommerland"	"T"	        
170957	"Kroa Selskapsmat A/S"	"Eikv. 58"	""	3109	"Bjõrnsvik"	""	19950202
170958	"Wiener Bakeri & Konditori"	"Lysakervn. 6"	""	3055	"Anne Berit Borlaug"	""	        
170959	"Maxwell HiFi"	""	"Postboks 150"	4551	"Sveinung Vindheim"	""	        
170960	"Homsten CafÇ & Catering"	""	""	4652	"Hildur Dybesland"	"T"	        
170961	"Beauty Centeret"	"Sjõboden"	""	3700	"Anne Torund Seime"	""	        
170962	"Kvernvik Bruk A/S"	"Kranvn. 58"	"Postboks 217"	4951	"Andersen"	""	        
170963	"SB Colours Helse-Hud-Agentur"	"Lindtveit"	""	4890	"Sõlva BjellerÜs"	""	        
170964	"Kjemi-Tech"	"Nedre Kongerõd 20"	""	3900	"Rolf Brenna"	""	        
170965	"El-Service"	"Brigadevn. 12"	""	3701	"Erling Moen"	""	        
170966	"A/S Kristiansands Skruefabrikk & Mek.verksted"	""	"Postboks 1544 Valhalle"	4602	"ùystein Holthe"	"EP"	        
170967	"Karsten Berge A/S"	"Vesterled 11"	""	4890	"Karsten Berge"	"THPK"	        
170968	"PW Regnskapservice"	"Storgt. 107"	""	3900	"Paul WasbrÜten"	""	        
170969	"Lien Kjell"	"VÜksholt"	""	4890	"Kjell Lien"	"T"	19950315
170970	"Skinmo Engros A/S"	"Skinmo GÜrd"	""	3251	"Per Skinmo"	"i"	        
170971	"Ge-Con A/S"	"Ringeriksv.28"	""	3400	"Terje Eggen"	"TK"	19950210
170972	"Asbjõrn Buen A/S"	""	""	3800	"GarnÜs"	"p"	        
170973	"Hovden Alpin Appartements"	"Hovden"	""	4695	"Arne Mosfjeld"	""	19950807
170974	"Lund Spesialtransport"	"Gangdalsv. 54"	""	4618	"Hallvard Lund"	"T"	        
170975	"Sõrlandet RengjõringsbyrÜ"	"Kronprinsensgt. 18"	""	4614	"Fredheim"	"t"	        
170976	"Sõrensen AS"	""	""	3720	"Hans Havar"	""	        
170977	"Skog og Hage Serviceverksted"	"Melumvn. 2"	"Postboks 1013"	3701	"Rognstad"	""	        
170978	"Mjõndalen Bygg A/S"	"Vikvn. 6b"	""	3050	"Jan Pedersen"	""	        
170979	"Sandefjord Glass"	"Hemsgt. 29"	""	3220	"Lars Gjermunsen"	"DH"	19950314
170980	"Agder StÜlbygg A/S"	""	"Postboks 159"	4520	"Hennestad"	"TKED"	19951106
170981	"Arkitektservice"	"Dublandsvn. 37"	""	4360	"Hennestad"	""	        
170982	"èkset Sag"	"Lauvsland"	""	4646	"Arnfinn èkset"	"pkf"	        
170983	"Pan Hotell"	"Vallekilen"	""	4850	"Jan Gustavsen"	"T"	19950809
170984	"Mathisen & Westerhus A/S"	""	""	4890	"Vidar Mathisen"	""	        
170985	"èna Sira Assuranse"	""	""	4420	"Randi Sand"	"TKF"	        
170986	"Lizzat Paint"	"Amfenesveien 161"	""	4640	"Elisabeth Mikkelsen"	"ET"	19950822
170987	"Lindbakk A/S"	"HÜvundvn. 117"	""	3701	"Hans Karlsen"	"TKD"	        
170988	"ùvrebõ Kassefabrikk"	"Horrisland"	""	4652	"Greibesland"	"P"	        
170989	"ùdegÜrdens Planteskole"	"Bergvn. 8"	""	4890	"Brit Eskedal"	"P"	        
170990	"Rõrhuus A/S"	"Skolegt. 2"	""	4790	"Arne Thomassen"	""	        
170991	"Telemark Hage- og Hyttesenter A/S"	"Storgt. 102"	""	3900	""	""	        
170992	"Telemark Entreprenõrservice A/S"	"Industrivn. 17"	"Postboks 6"	3901	"Magnussen"	"T"	        
170993	"RõyrÜs Treindustri"	"Finsland"	""	4646	"Olav Hagen"	"DP"	        
170994	"Ulvesmia"	"Drangedal"	""	3750	"Halvdan Esborg"	"hkf"	        
170995	"Bosviks Elektriske"	"Strandgt."	""	3750	"Arne Bosvik"	"DHTK"	        
170996	"Cargo Partner Sandnes A/S"	"Haakon VII gt."	"Postboks 860"	4301	"Gaute Egge"	""	        
170997	"Elektro-Teknikk"	"O. Isaachsensgt. 2"	""	4616	"Thorsen"	"kf"	        
170998	"Reppen Service"	"Dalheia 23a"	""	4640	"Geir Sundheim"	""	        
170999	"Kjõkkenmontõren"	"Losvn. 1"	""	4300	"Egil Ashim"	""	        
171000	"Energikjõling"	"Stavangerv. 30"	""	4300	"Harald Andreassen"	"DET"	19960105
171001	"Goodebodies"	"Gartnervn. 16"	""	4016	"Erla Harardotter"	""	        
171002	"Gina Koldtkjõkken"	"Tittelsnev. 6"	""	5500	"Gina"	""	        
171003	"Gol Campingsenter og Apartement"	""	""	3550	"Magne Hoftun"	""	19950131
171004	"Senter Bygg A/S"	""	""	3340	"Inger Wenche Hansen"	""	19950727
171005	"Bryne Gardin & Utstyr"	"Meierigt."	"Brynesenteret"	4340	"Trond Kvia"	"THPKFD"	        
171006	"Bergland Gjestegiveri"	"Vikedalsgt. 1a"	""	4012	"Per Arne Sannes"	""	        
